,OPEN,CLOSE,HIGH,LOW,ADJCLOSE,DATE,VOLUME,RSI_10,RSI_25,EMA_10,EMA_25,EMA_50,PGO_10,PGO_25,VIA_15,VIB_15,VIA_30,VIB_30,BOP,NAT_30,ETP_10,ETP_25,MAD_10,MAD_25,SIN_25,SIN_50,LIN_10,LIN_90,PREDICTION,TARGET_DIFF,TARGET_PCNT,TARGET_HI,TARGET_LO
9057,27.47,27.72,27.83,27.0125,25.98481,2016-11-09,236705600,37.58499,47.10699,27.94023,28.26031,28.01395,-0.37427,-2.08153,-0.05098,-0.08401,-0.05363,-0.06354,0.30581,1.75981,3.27467,4.65656,0.3497,0.63185,-0.6617,-0.88879,27.49095,29.38105,0,-0.825,0.66882,27.7725,26.4575
9058,27.7725,26.9475,27.7725,26.4575,25.26066,2016-11-10,228538000,27.02118,41.16312,27.75973,28.15932,27.97213,-1.58966,-3.63223,-0.03776,-0.06767,-0.05345,-0.05865,-0.62738,2.0083,3.2733,4.64604,0.34125,0.69746,-0.6905,-0.90485,27.31156,29.29959,0,0.3275,0.83068,27.2175,26.6375
9059,26.78,27.1075,27.2175,26.6375,25.41065,2016-11-11,136575600,31.45483,42.72238,27.64115,28.07841,27.93822,-0.9613,-3.12536,-0.04609,-0.05138,-0.05714,-0.05557,0.56466,2.00568,3.27455,4.63664,0.3327,0.76052,-0.76934,-0.94773,27.22433,29.22501,0,-0.5,0.76365,26.9525,26.02
9060,26.9275,26.4275,26.9525,26.02,24.77321,2016-11-14,204702000,24.44256,38.23634,27.42048,27.95142,27.87898,-1.82977,-4.33233,-0.07236,-0.04851,-0.06838,-0.0572,-0.53619,2.19005,3.27204,4.62269,0.3821,0.82998,-0.95996,-0.93072,26.98939,29.12294,0,0.135,0.92208,26.92,26.54
9061,26.6425,26.7775,26.92,26.54,25.10131,2016-11-15,129058000,32.98636,41.52821,27.30358,27.86112,27.83578,-0.93703,-3.34061,-0.09453,-0.06153,-0.07819,-0.06378,0.35526,2.14063,3.27517,4.61088,0.39725,0.87746,-0.98822,-0.97357,26.87098,29.03591,0,0.8225,0.66057,27.5575,26.65
9062,26.675,27.4975,27.5575,26.65,25.77624,2016-11-16,235362000,46.74955,47.52173,27.33884,27.83315,27.82251,0.43441,-1.62488,-0.09531,-0.0792,-0.07025,-0.07008,0.90634,2.16302,3.2825,4.60197,0.35725,0.87439,-0.76975,-0.97627,27.01182,28.98037,0,0.035,0.97927,27.5875,27.2075
9063,27.4525,27.4875,27.5875,27.2075,25.76686,2016-11-17,110528000,46.60185,47.45136,27.36587,27.80656,27.80938,0.40414,-1.48217,-0.07824,-0.08838,-0.04916,-0.06907,0.09211,2.11339,3.29152,4.59426,0.36025,0.8637,-0.17134,-0.74879,27.10805,28.9192,0,0.085,0.95087,27.635,27.415
9064,27.43,27.515,27.635,27.415,25.79264,2016-11-18,113715600,47.11241,47.67332,27.39298,27.78413,27.79783,0.39819,-1.25728,-0.0453,-0.08115,-0.02426,-0.05688,0.38636,2.02665,3.30093,4.58696,0.3758,0.8335,0.88293,-0.03593,27.178,28.86717,0,0.4025,0.80407,27.9975,27.5025
9065,27.53,27.9325,27.9975,27.5025,26.184,2016-11-21,117058400,54.45787,50.94978,27.49108,27.79554,27.80311,1.06446,-0.26967,-0.01313,-0.05925,-0.00891,-0.03767,0.81313,1.9819,3.3091,4.58248,0.4022,0.7788,0.97723,0.84301,27.4088,28.83102,0,-0.0375,0.97815,28.105,27.85
9066,27.9875,27.95,28.105,27.85,26.20041,2016-11-22,103862000,54.75057,51.08351,27.57452,27.80743,27.80887,1.07462,-0.11641,0.02154,-0.02893,0.00121,-0.01905,-0.14706,1.91173,3.31496,4.57887,0.417,0.7153,0.98555,0.96501,27.65236,28.79894,0,-0.0325,0.98087,27.8775,27.5825
9067,27.84,27.8075,27.8775,27.5825,26.06683,2016-11-23,109705600,51.74186,49.92883,27.61688,27.80743,27.80882,0.82189,-0.28685,0.05709,0.00477,0.01318,-0.00442,-0.11017,1.88282,3.3193,4.57549,0.424,0.65131,0.98369,0.99538,27.84062,28.7588,0,0.165,0.90992,27.9675,27.7375
9068,27.7825,27.9475,27.9675,27.7375,26.19807,2016-11-25,45903600,54.47292,51.06092,27.67699,27.81821,27.81426,0.91283,0.10673,0.09071,0.03914,0.02303,0.00715,0.71739,1.80562,3.32807,4.57314,0.4045,0.58702,0.95712,0.99148,27.96289,28.72313,0,0.035,0.97943,28.1175,27.8475
9069,27.8575,27.8925,28.1175,27.8475,26.1465,2016-11-28,108776000,53.15971,50.59281,27.71617,27.82392,27.81733,0.68796,0.09718,0.11665,0.0723,0.03017,0.0173,0.12963,1.75491,3.33393,4.57135,0.3825,0.5329,0.96646,0.97725,28.04808,28.68014,0,0.17,0.90717,28.0075,27.5175
9070,27.695,27.865,28.0075,27.5175,26.12073,2016-11-29,114115200,52.45714,50.35239,27.74323,27.82708,27.8192,0.37657,0.16746,0.13565,0.10124,0.03633,0.02598,0.34694,1.75676,3.34204,4.56874,0.2783,0.47048,0.90499,0.9584,28.00129,28.62965,0,-0.27,0.86108,28.05,27.5675
9071,27.9,27.63,28.05,27.5675,25.90043,2016-11-30,144649200,46.6084,48.30888,27.72265,27.81192,27.81178,-0.23736,-0.15465,0.1384,0.12229,0.04139,0.0329,-0.55959,1.77006,3.34477,4.56495,0.176,0.40822,0.44186,0.86096,27.87182,28.55969,0,-0.22,0.88274,27.735,27.2575
9072,27.5925,27.3725,27.735,27.2575,25.65906,2016-12-01,148347600,41.03773,46.17014,27.65898,27.77812,27.79455,-0.7224,-0.55629,0.11276,0.12959,0.0406,0.0377,-0.46073,1.78399,3.34058,4.56328,0.191,0.37631,-0.57206,0.19085,27.72727,28.4727,0,0.1825,0.89969,27.5225,27.2125
9073,27.2925,27.475,27.5225,27.2125,25.75514,2016-12-02,106112000,43.99813,47.14049,27.62553,27.7548,27.78202,-0.52783,-0.25358,0.10001,0.123,0.03702,0.03956,0.58871,1.73546,3.33718,4.56353,0.1925,0.34503,-0.91644,-0.69547,27.61652,28.42154,0,-0.2225,0.88119,27.5075,27.0625
9074,27.5,27.2775,27.5075,27.0625,25.57,2016-12-05,137298000,39.72771,45.49447,27.56225,27.71809,27.76223,-0.88916,-0.56433,0.10811,0.11201,0.03279,0.03824,-0.5,1.7405,3.33261,4.56396,0.221,0.32649,-0.99995,-0.96013,27.4525,28.36811,0,0.1125,0.93589,27.59,27.2975
9075,27.375,27.4875,27.59,27.2975,25.76686,2016-12-06,104782000,45.92808,47.52395,27.54866,27.70035,27.75146,-0.37877,-0.06042,0.14319,0.11203,0.02931,0.03492,0.38462,1.68912,3.32717,4.56577,0.222,0.29438,-0.984,-0.99802,27.41532,28.32215,0,0.4425,0.7874,27.7975,27.29
9076,27.315,27.7575,27.7975,27.29,26.01996,2016-12-07,119994800,52.85635,50.01649,27.58663,27.70475,27.7517,0.22273,0.50494,0.19053,0.13219,0.03022,0.03191,0.87192,1.68273,3.32371,4.57108,0.20275,0.28981,-0.66079,-0.94112,27.47789,28.29664,0,0.315,0.84069,28.1075,27.65
9077,27.715,28.03,28.1075,27.65,26.2754,2016-12-08,108273200,58.77919,52.39375,27.66724,27.72977,27.76261,0.75501,1.05734,0.22066,0.16604,0.03577,0.03127,0.68852,1.66416,3.32296,4.57742,0.225,0.2951,0.28654,-0.49552,27.60891,28.27353,0,0.41,0.80429,28.675,28.0775
9078,28.0775,28.4875,28.675,28.0775,26.70426,2016-12-09,137610400,66.6056,56.04943,27.81638,27.78805,27.79104,1.61103,1.91788,0.24412,0.20162,0.05085,0.03536,0.68619,1.67787,3.32464,4.58755,0.279,0.32985,0.8377,0.53236,27.88224,28.27574,0,0.0025,0.9985,28.75,28.1225
9079,28.3225,28.325,28.75,28.1225,26.55194,2016-12-12,105497600,61.96263,54.50097,27.90886,27.82936,27.81198,1.16865,1.48988,0.2425,0.2271,0.06956,0.0455,0.00398,1.72155,3.32586,4.59768,0.3249,0.34126,0.96557,0.89076,28.07806,28.26994,0,0.3375,0.83496,28.98,28.4375
9080,28.46,28.7975,28.98,28.4375,26.99486,2016-12-13,174935200,68.95445,58.01421,28.07043,27.90383,27.85063,1.94722,2.36374,0.23714,0.23851,0.0882,0.0608,0.62212,1.7308,3.33074,4.60785,0.4368,0.38495,0.99958,0.983,28.38932,28.29176,0,0.0375,0.97879,29.05,28.745
9081,28.76,28.7975,29.05,28.745,26.99486,2016-12-14,136127200,68.95445,58.01421,28.20262,27.97257,27.88776,1.70152,2.27861,0.2338,0.23953,0.1097,0.07934,0.12295,1.68747,3.33699,4.61701,0.50675,0.4246,0.99925,0.99738,28.62968,28.31697,0,0.11,0.94029,29.1825,28.8075
9082,28.845,28.955,29.1825,28.8075,27.1425,2016-12-15,186098000,71.1377,59.15494,28.33942,28.04814,27.92961,1.70449,2.50314,0.23169,0.23601,0.13107,0.0994,0.29333,1.6558,3.34488,4.62676,0.5335,0.47202,0.99594,0.99961,28.832,28.3501,0,-0.125,0.93327,29.125,28.9125
9083,29.1175,28.9925,29.125,28.9125,27.17765,2016-12-16,177404400,71.66486,59.42833,28.45816,28.12079,27.97129,1.48376,2.4173,0.23203,0.23336,0.15159,0.12022,-0.58824,1.59425,3.35129,4.63956,0.5221,0.48705,0.99079,0.99752,28.99176,28.37923,0,0.21,0.89219,29.345,28.9375
9084,28.95,29.16,29.345,28.9375,27.33467,2016-12-19,111117600,74.01985,60.65368,28.58577,28.20073,28.01791,1.45666,2.60049,0.22897,0.2317,0.16598,0.14017,0.51534,1.57299,3.35873,4.65174,0.4632,0.5129,0.99291,0.99459,29.10953,28.41376,0,0.0525,0.97087,29.375,29.17
9085,29.185,29.2375,29.375,29.17,27.40732,2016-12-20,85700000,75.08444,61.2182,28.70427,28.28048,28.06574,1.2715,2.53816,0.22344,0.22952,0.17457,0.1568,0.2561,1.51505,3.36377,4.66644,0.4032,0.5295,0.9953,0.99466,29.19798,28.45141,0,0.065,0.96417,29.35,29.195
9086,29.2,29.265,29.35,29.195,27.4331,2016-12-21,95132800,75.48057,61.42278,28.80622,28.35621,28.11277,1.02953,2.40173,0.23144,0.22805,0.17943,0.16869,0.41935,1.45014,3.36604,4.67877,0.31725,0.55666,0.99168,0.99446,29.2562,28.49564,0,-0.015,0.99141,29.1275,28.91
9087,29.0875,29.0725,29.1275,28.91,27.25264,2016-12-22,104343600,67.17397,59.14767,28.85463,28.41131,28.1504,0.37445,1.87773,0.26231,0.23351,0.17752,0.17525,-0.06897,1.44435,3.36469,4.6863,0.2457,0.58264,0.92729,0.97963,29.23079,28.52971,0,0.2325,0.8817,29.13,28.8975
9088,28.8975,29.13,29.13,28.8975,27.30654,2016-12-23,56998000,68.33067,59.61312,28.9047,28.46659,28.18882,0.36859,1.87305,0.30279,0.25229,0.18727,0.17929,1.0,1.39999,3.36061,4.69352,0.2036,0.60077,0.77751,0.92824,29.23888,28.56415,0,0.185,0.9043,29.45,29.1225
9089,29.13,29.315,29.45,29.1225,27.47996,2016-12-27,73187600,71.87372,61.09858,28.9793,28.53186,28.23298,0.58478,2.12735,0.3498,0.28524,0.21396,0.18716,0.56489,1.37348,3.35845,4.70077,0.1493,0.61714,0.85073,0.90493,29.25186,28.60449,0,-0.19,0.90266,29.505,29.05
9090,29.38,29.19,29.505,29.05,27.36279,2016-12-28,83623600,66.30471,59.55682,29.01761,28.58248,28.27051,0.19223,1.76423,0.37941,0.32448,0.25035,0.20506,-0.41758,1.39093,3.35274,4.70505,0.1257,0.63805,0.84702,0.97685,29.24948,28.63949,0,0.07,0.96154,29.2775,29.1
9091,29.1125,29.1825,29.2775,29.1,27.35576,2016-12-29,60158000,65.96397,59.46303,29.04759,28.62864,28.30628,0.08141,1.65464,0.37965,0.35681,0.2788,0.23245,0.39437,1.34077,3.34752,4.70873,0.09,0.65188,0.78125,0.96084,29.22827,28.66828,0,-0.2075,0.89392,29.3,28.8575
9092,29.1625,28.955,29.3,28.8575,27.1425,2016-12-30,122345200,56.22551,56.64471,29.03075,28.65374,28.33172,-0.4959,1.07022,0.34014,0.36801,0.2773,0.25826,-0.46893,1.36272,3.34087,4.71158,0.09,0.64343,-0.29291,0.49021,29.14555,28.68765,0,0.0875,0.95208,29.0825,28.69
9093,28.95,29.0375,29.0825,28.69,27.21983,2017-01-03,115127600,58.68327,57.40728,29.03198,28.68326,28.35939,-0.30091,1.16259,0.27214,0.34852,0.25745,0.27,0.22293,1.35839,3.3355,4.71371,0.0846,0.6386,-0.81469,-0.5016,29.09182,28.70491,0,0.0425,0.97609,29.1275,28.9375
9094,28.9625,29.005,29.1275,28.9375,27.18937,2017-01-04,84472400,57.27568,56.9959,29.02708,28.70801,28.38471,-0.35082,1.00132,0.21686,0.30351,0.23056,0.26314,0.22368,1.31444,3.33018,4.71551,0.099,0.625,-0.9884,-0.92125,29.04906,28.71686,0,0.1725,0.90978,29.215,28.9525
9095,28.98,29.1525,29.215,28.9525,27.32764,2017-01-05,88774400,61.88582,58.40504,29.04988,28.7422,28.41482,0.05871,1.22344,0.18555,0.25061,0.21409,0.24457,0.65714,1.28151,3.32653,4.71758,0.0905,0.60712,-0.88817,-0.98828,29.06612,28.73025,0,0.2825,0.86108,29.54,29.1175
9096,29.195,29.4775,29.54,29.1175,27.63229,2017-01-06,127007600,69.85049,61.31448,29.12763,28.79876,28.45649,0.87971,1.79634,0.18391,0.21014,0.21257,0.22655,0.66864,1.27808,3.32563,4.72148,0.11175,0.57654,0.17619,-0.56859,29.185,28.75523,0,0.26,0.87184,29.8575,29.485
9097,29.4875,29.7475,29.8575,29.485,27.88539,2017-01-09,134247600,74.72575,63.52251,29.24033,28.87174,28.50712,1.43863,2.20484,0.20224,0.193,0.21949,0.21723,0.69799,1.26719,3.32795,4.72705,0.17645,0.52534,0.73448,0.46962,29.34774,28.78542,0,0.085,0.9545,29.845,29.575
9098,29.6925,29.7775,29.845,29.575,27.91351,2017-01-10,97848400,75.22043,63.7619,29.338,28.94142,28.55694,1.35898,2.08005,0.23336,0.19854,0.23258,0.21847,0.31481,1.24274,3.33008,4.73165,0.2363,0.47648,0.95548,0.85455,29.49824,28.81512,0,0.2525,0.87578,29.9825,29.65
9099,29.685,29.9375,29.9825,29.65,28.0635,2017-01-11,110354400,77.79579,65.03664,29.447,29.01804,28.61108,1.64418,2.2187,0.26944,0.22076,0.24564,0.22706,0.7594,1.228,3.33227,4.73717,0.311,0.41165,0.99887,0.97368,29.69248,28.85275,0,0.0875,0.95329,29.825,29.5525
9100,29.725,29.8125,29.825,29.5525,27.94632,2017-01-12,108344800,71.35802,63.22665,29.51345,29.07915,28.6582,1.13021,1.73044,0.29473,0.25043,0.25281,0.23812,0.3211,1.23691,3.33433,4.74059,0.342,0.36503,0.99098,0.9984,29.80729,28.88804,0,-0.0175,0.99026,29.905,29.7025
9101,29.7775,29.76,29.905,29.7025,27.8971,2017-01-13,104447600,68.7048,62.46608,29.55828,29.13152,28.7014,0.83201,1.43526,0.3042,0.27765,0.26177,0.24854,-0.08642,1.20305,3.33599,4.74214,0.343,0.33144,0.93253,0.98652,29.87941,28.91885,0,0.415,0.81048,30.06,29.555
9102,29.585,30.0,30.06,29.555,28.12209,2017-01-17,137759200,73.6763,64.49962,29.63859,29.19833,28.75233,1.21744,1.82271,0.31303,0.29672,0.2841,0.25981,0.82178,1.22503,3.33996,4.74316,0.3221,0.32816,0.94247,0.96819,29.96652,28.96149,0,-0.0025,0.99867,30.125,29.9275
9103,30.0,29.9975,30.125,29.9275,28.11974,2017-01-18,94852000,73.54108,64.46173,29.70385,29.2598,28.80116,0.94658,1.68778,0.32278,0.30866,0.31171,0.27604,-0.01266,1.18857,3.34281,4.74198,0.27305,0.3421,0.99714,0.98526,30.01956,28.9867,0,0.095,0.94967,30.0225,29.8425
9104,29.85,29.945,30.0225,29.8425,28.07053,2017-01-19,102389200,70.52117,63.64376,29.74769,29.31251,28.84602,0.53561,1.42261,0.32582,0.31694,0.33882,0.2987,0.52778,1.15262,3.34483,4.74124,0.1811,0.34584,0.9745,0.9927,30.01227,28.99422,0,-0.1125,0.94132,30.1125,29.9325
9105,30.1125,30.0,30.1125,29.9325,28.12209,2017-01-20,130391600,71.86597,64.14032,29.79357,29.3654,28.89127,0.45841,1.45254,0.32484,0.32251,0.35439,0.32326,-0.625,1.11499,3.34566,4.7386,0.1305,0.35952,0.94383,0.97866,30.00077,29.01353,0,0.02,0.98896,30.2025,29.9425
9106,30.0,30.02,30.2025,29.9425,28.14083,2017-01-23,88200800,72.37515,64.32489,29.83474,29.41575,28.93553,0.36384,1.39624,0.32298,0.32451,0.35394,0.34201,0.07692,1.09824,3.34433,4.73603,0.1003,0.3664,0.98721,0.97441,30.00247,29.04457,0,0.105,0.94473,30.025,29.875
9107,29.8875,29.9925,30.025,29.875,28.11506,2017-01-24,92844000,70.4278,63.85416,29.86342,29.46012,28.97698,0.21169,1.24162,0.34341,0.32748,0.34161,0.34951,0.7,1.06059,3.34138,4.73267,0.08455,0.37108,0.96464,0.97677,30.00915,29.09276,0,0.365,0.83195,30.525,30.07
9108,30.105,30.47,30.525,30.07,28.56266,2017-01-25,129510400,80.5331,68.07923,29.97371,29.5378,29.03553,1.48781,2.28748,0.38561,0.34054,0.32313,0.34477,0.8022,1.08937,3.3412,4.73132,0.104,0.39302,0.80379,0.96369,30.14835,29.1804,0,0.0675,0.96432,30.61,30.4
9109,30.4175,30.485,30.61,30.4,28.57672,2017-01-26,105350400,80.76255,68.20086,30.06667,29.61066,29.09237,1.37911,2.21331,0.43604,0.36951,0.31671,0.33335,0.32143,1.06303,3.34016,4.72943,0.1717,0.41306,0.85003,0.88725,30.28386,29.26407,0,-0.0475,0.97466,30.5875,30.4
9110,30.535,30.4875,30.5875,30.4,28.57906,2017-01-27,82251600,80.80445,68.22188,30.14319,29.67811,29.14709,1.19263,2.11513,0.46693,0.40894,0.31688,0.32303,-0.25333,1.03404,3.3399,4.72752,0.21905,0.42817,0.98595,0.95377,30.38021,29.3394,0,0.175,0.91199,30.4075,30.165
9111,30.2325,30.4075,30.4075,30.165,28.50407,2017-01-30,121510000,74.99679,66.75095,30.19124,29.73422,29.19651,0.73646,1.81493,0.46242,0.44233,0.31701,0.31789,0.72165,1.0383,3.33944,4.7254,0.2256,0.43404,0.97511,0.99721,30.41765,29.40974,0,0.05,0.97324,30.3475,30.155
9112,30.2875,30.3375,30.3475,30.155,28.43846,2017-01-31,196804000,70.09855,65.46446,30.21783,29.78062,29.24126,0.40455,1.52226,0.44081,0.45592,0.31633,0.3168,0.25974,1.02725,3.3375,4.72391,0.22325,0.42073,0.88731,0.97404,30.43926,29.47551,0,0.43,0.81588,32.6225,31.7525
9113,31.7575,32.1875,32.6225,31.7525,30.17265,2017-02-01,447940000,89.75245,77.43636,30.57596,29.96577,29.3568,5.18954,5.92111,0.42339,0.44946,0.32385,0.3179,0.49425,1.36374,3.34601,4.72971,0.3794,0.47951,0.73132,0.93669,30.98439,29.62515,0,0.1375,0.93313,32.3475,31.945
9114,31.995,32.1325,32.3475,31.945,30.1211,2017-02-02,134841600,87.84514,76.61388,30.85896,30.13244,29.46565,4.06972,5.46086,0.41296,0.43396,0.33864,0.32267,0.34161,1.35876,3.35376,4.73429,0.6032,0.5407,0.82178,0.85304,31.41362,29.75964,0,0.1925,0.90909,32.2975,32.04
9115,32.0775,32.27,32.2975,32.04,30.24999,2017-02-03,98029200,88.52265,77.24332,31.11552,30.29687,29.57562,3.65271,5.47445,0.40847,0.42033,0.3508,0.33202,0.74757,1.31716,3.36111,4.73968,0.7906,0.63622,0.98675,0.94438,31.79738,29.89812,0,0.29,0.86982,32.625,32.225
9116,32.2825,32.5725,32.625,32.225,30.53355,2017-02-06,107383600,89.89894,78.56543,31.38042,30.47192,29.69315,3.65316,5.87443,0.41812,0.41406,0.36123,0.34399,0.725,1.29997,3.36888,4.74597,0.9251,0.73614,0.99619,0.99611,32.1755,30.04783,0,0.2475,0.88784,33.0225,32.6125
9117,32.635,32.8825,33.0225,32.6125,30.82416,2017-02-07,152735200,91.11246,79.81714,31.65353,30.65735,29.81822,3.61009,6.23643,0.43269,0.41647,0.37283,0.35592,0.60366,1.29293,3.37703,4.75406,0.98575,0.82662,0.99855,0.99982,32.53185,30.21239,0,0.1725,0.91954,33.055,32.805
9118,32.8375,33.01,33.055,32.805,30.94366,2017-02-08,92016400,91.57501,80.30976,31.90016,30.83832,29.94339,3.25734,6.14485,0.44912,0.42653,0.3854,0.36739,0.69,1.2537,3.38184,4.76179,0.9983,0.93814,0.99608,0.99862,32.86635,30.36979,0,0.1925,0.91116,33.1125,32.78
9119,32.9125,33.105,33.1125,32.78,31.16726,2017-02-09,113399600,91.92302,80.67584,32.11922,31.01268,30.06737,2.83365,5.96422,0.45987,0.44027,0.3921,0.3783,0.57895,1.23425,3.38589,4.76955,0.91705,1.05033,0.9897,0.99553,33.12273,30.53239,0,-0.085,0.95893,33.235,33.0125
9120,33.115,33.03,33.235,33.0125,31.09665,2017-02-10,80262000,88.70873,79.46093,32.28482,31.16786,30.18355,2.04218,5.39014,0.46837,0.45317,0.3967,0.38742,-0.38202,1.2007,3.38841,4.77591,0.7418,1.13597,0.97052,0.98756,33.24647,30.68545,0,0.0525,0.97434,33.455,33.1875
9121,33.27,33.3225,33.455,33.1875,31.37203,2017-02-13,92141600,90.1945,80.64503,32.47349,31.3336,30.30665,2.04979,5.73672,0.47694,0.46376,0.40178,0.39413,0.19626,1.19566,3.3918,4.78167,0.6025,1.22113,0.97261,0.97951,33.33677,30.85015,0,0.3875,0.83787,33.7725,33.3125
9122,33.3675,33.755,33.7725,33.3125,31.77921,2017-02-14,132904800,91.9375,82.22352,32.70649,31.51986,30.44188,2.27093,6.41405,0.48484,0.47255,0.41755,0.4011,0.84239,1.19211,3.39629,4.78771,0.4289,1.31108,0.98959,0.99178,33.41989,31.03007,0,-0.0025,0.99883,34.0675,33.655
9123,33.88,33.8775,34.0675,33.655,31.89455,2017-02-15,142492400,92.36464,82.64121,32.9194,31.70122,30.57661,2.15614,6.30706,0.48424,0.47936,0.43844,0.4123,-0.00606,1.18972,3.39067,4.79383,0.4251,1.38193,0.98479,0.99855,33.64033,31.21584,0,-0.08,0.96216,33.975,33.71
9124,33.9175,33.8375,33.975,33.71,31.85689,2017-02-16,90338400,90.62277,81.98597,33.08633,31.86555,30.70449,1.65139,5.82097,0.46546,0.48009,0.45204,0.42763,-0.30189,1.16481,3.38553,4.7989,0.4255,1.43102,0.99634,0.99883,33.77011,31.39692,0,0.155,0.92894,33.9575,33.775
9125,33.775,33.93,33.9575,33.775,31.94397,2017-02-17,88792800,91.05616,82.32358,33.23972,32.02435,30.83098,1.4922,5.65292,0.44285,0.47118,0.45372,0.44204,0.84932,1.12139,3.38056,4.8046,0.4142,1.4535,0.98326,0.99697,33.87279,31.58886,0,0.1175,0.94563,34.1875,33.995
9126,34.0575,34.175,34.1875,33.995,32.17464,2017-02-21,98028800,92.12698,83.19263,33.40977,32.18979,30.96212,1.73381,5.84193,0.43256,0.45557,0.44597,0.44932,0.61039,1.09013,3.37583,4.81111,0.4225,1.4559,0.99382,0.99412,34.01665,31.78914,0,0.17,0.92336,34.28,34.0275
9127,34.1075,34.2775,34.28,34.0275,32.27113,2017-02-22,83347600,92.54206,83.54518,33.56754,32.35038,31.09213,1.67243,5.69137,0.44098,0.44288,0.4409,0.44872,0.67327,1.06428,3.37083,4.81661,0.4121,1.44484,0.99967,0.99836,34.16368,31.99576,0,-0.2125,0.90648,34.37,34.075
9128,34.345,34.1325,34.37,34.075,32.13463,2017-02-23,83152800,85.4601,81.04021,33.67026,32.48747,31.21136,1.02533,4.92937,0.43874,0.43811,0.43191,0.44323,-0.72034,1.05561,3.36521,4.82115,0.35505,1.40636,0.98237,0.99691,34.22635,32.19068,0,0.1875,0.91575,34.165,33.82
9129,33.9775,34.165,34.165,33.82,32.16521,2017-02-24,87106400,85.73202,81.17201,33.76021,32.61651,31.32719,0.84459,4.6032,0.4198,0.4353,0.41664,0.43471,0.54348,1.05171,3.36018,4.82563,0.2912,1.36876,0.92716,0.97923,34.26352,32.38698,0,-0.0525,0.97513,34.36,34.07
9130,34.285,34.2325,34.36,34.07,32.22877,2017-02-27,81029600,86.32233,81.45099,33.84608,32.74081,31.44112,0.71438,4.36389,0.39064,0.42478,0.39925,0.42288,-0.18103,1.03657,3.35679,4.82966,0.226,1.31584,0.93993,0.95842,34.26535,32.58235,0,-0.0225,0.98912,34.36,34.175
9131,34.27,34.2475,34.36,34.175,32.24289,2017-02-28,93931600,86.46064,81.51439,33.91907,32.85671,31.55118,0.5138,3.9927,0.35327,0.40215,0.38565,0.40822,-0.12162,1.00412,3.35301,4.83319,0.1704,1.24692,0.98407,0.96292,34.25953,32.77446,0,0.475,0.81323,35.0375,34.4
9132,34.4725,34.9475,35.0375,34.4,32.90191,2017-03-01,145658400,91.11788,84.14831,34.10606,33.01754,31.68437,2.11815,5.29114,0.32482,0.37207,0.3792,0.39427,0.7451,1.06637,3.35193,4.8389,0.1952,1.17428,0.82291,0.97148,34.47577,32.99129,0,-0.26,0.88981,35.07,34.69
9133,35.0,34.74,35.07,34.69,32.70656,2017-03-02,104844000,81.84528,80.6021,34.22132,33.15004,31.8042,1.29805,4.32508,0.29143,0.33971,0.371,0.38333,-0.68421,1.0741,3.34953,4.84135,0.2319,1.11027,0.88931,0.92232,34.59739,33.19481,0,0.25,0.89272,34.9575,34.6475
9134,34.695,34.945,34.9575,34.6475,32.89956,2017-03-03,84432400,83.66955,81.40841,34.3529,33.28811,31.92736,1.5555,4.40297,0.26237,0.30802,0.36165,0.37462,0.80645,1.05614,3.34883,4.84403,0.29895,1.05766,0.99677,0.97456,34.73673,33.40076,0,-0.0075,0.99635,34.9425,34.65
9135,34.8425,34.835,34.9425,34.65,32.796,2017-03-06,87000000,78.94028,79.55996,34.44055,33.4071,32.04139,1.00673,3.67932,0.24182,0.27904,0.35537,0.36665,-0.02564,1.04576,3.34746,4.84582,0.3177,0.9839,0.99115,0.99919,34.80941,33.60346,0,0.115,0.94772,34.995,34.6975
9136,34.765,34.88,34.995,34.6975,32.83837,2017-03-07,69785200,79.4678,79.75584,34.52045,33.5204,32.15271,0.94125,3.3427,0.23614,0.25599,0.35724,0.36038,0.38655,1.03205,3.3455,4.84763,0.32925,0.88648,0.96054,0.99062,34.88945,33.80744,0,0.0125,0.99404,34.95,34.705
9137,34.7375,34.75,34.95,34.705,32.71597,2017-03-08,74828800,73.55381,77.52031,34.56219,33.61499,32.25456,0.45456,2.55631,0.23513,0.24224,0.362,0.35815,0.05102,1.01457,3.34281,4.84878,0.3145,0.75428,0.8905,0.96225,34.91544,33.98774,0,-0.015,0.99288,34.6975,34.2625
9138,34.685,34.67,34.6975,34.2625,32.64065,2017-03-09,88623600,69.99222,76.15203,34.58179,33.69614,32.34929,0.08047,2.09416,0.21754,0.23365,0.35513,0.35817,-0.03448,1.04202,3.34081,4.84202,0.25575,0.70172,0.52892,0.87664,34.87877,34.15446,0,-0.0275,0.987,34.84,34.66
9139,34.8125,34.785,34.84,34.66,32.74893,2017-03-10,78451200,72.14642,76.7661,34.61874,33.7799,32.4448,0.23098,2.12571,0.19717,0.22311,0.33795,0.35491,-0.15278,1.00495,3.33951,4.83601,0.19195,0.6506,-0.13212,0.66478,34.85709,34.3177,0,0.0875,0.95969,34.8575,34.705
9140,34.7125,34.8,34.8575,34.705,32.76306,2017-03-13,69686800,72.43322,76.8471,34.65169,33.85837,32.53716,0.11501,1.90964,0.18657,0.20852,0.3226,0.34513,0.57377,0.96799,3.33828,4.82964,0.1265,0.59516,-0.8562,0.15732,34.82247,34.47607,0,-0.0775,0.96417,34.9125,34.71
